2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01
2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,6.818181818181817455e+00,4.545454545454545858e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01
2.500000000000000000e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,6.818181818181817455e+00,2.272727272727272929e+00,0.000000000000000000e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01,6.818181818181817455e+00
3.863636363636363313e+01,3.409090909090908639e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01
2.954545454545454675e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,9.090909090909091717e+00,9.090909090909091717e+00
2.500000000000000000e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00
2.727272727272726982e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01
2.954545454545454675e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01
2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.136363636363636331e+01,1.136363636363636331e+01
3.863636363636363313e+01,3.181818181818181657e+01,3.181818181818181657e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.500000000000000000e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,4.545454545454545858e+00,2.272727272727272929e+00
2.954545454545454675e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.136363636363636331e+01,1.136363636363636331e+01
1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00
2.500000000000000000e+01,2.272727272727272663e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01,6.818181818181817455e+00,4.545454545454545858e+00
1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,4.545454545454545858e+00,2.272727272727272929e+00
2.500000000000000000e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,4.545454545454545858e+00
2.727272727272726982e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01
1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.136363636363636331e+01,1.136363636363636331e+01,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00
1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01
2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01
3.181818181818181657e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,9.090909090909091717e+00,9.090909090909091717e+00
2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01
3.409090909090908639e+01,3.181818181818181657e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.363636363636363491e+01
1.590909090909090828e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,2.272727272727272929e+00,2.272727272727272929e+00
2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00
3.181818181818181657e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.590909090909090828e+01
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01
3.636363636363636687e+01,3.409090909090908639e+01,3.181818181818181657e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01
2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,6.818181818181817455e+00
2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00
2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01
2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01
2.727272727272726982e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.363636363636363491e+01
2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01
3.181818181818181657e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.590909090909090828e+01
2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00,4.545454545454545858e+00
1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.727272727272726982e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.363636363636363491e+01,6.818181818181817455e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01
1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.500000000000000000e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00
2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,6.818181818181817455e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,9.090909090909091717e+00
1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01
1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00
3.181818181818181657e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01
2.954545454545454675e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,9.090909090909091717e+00
2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01
2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00
1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00
2.500000000000000000e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,6.818181818181817455e+00,2.272727272727272929e+00
2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01
2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01
2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01
2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01
3.636363636363636687e+01,3.409090909090908639e+01,3.409090909090908639e+01,3.409090909090908639e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.818181818181818343e+01
4.545454545454545325e+01,4.090909090909091361e+01,3.863636363636363313e+01,3.636363636363636687e+01,3.636363636363636687e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.590909090909090828e+01
3.409090909090908639e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01
2.727272727272726982e+01,2.500000000000000000e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,6.818181818181817455e+00
1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01
3.409090909090908639e+01,3.181818181818181657e+01,3.181818181818181657e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.363636363636363491e+01
3.181818181818181657e+01,2.727272727272726982e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00,2.272727272727272929e+00
2.045454545454545681e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,6.818181818181817455e+00,2.272727272727272929e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00
1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00,6.818181818181817455e+00
2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,9.090909090909091717e+00
2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.363636363636363491e+01,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,6.818181818181817455e+00,6.818181818181817455e+00,4.545454545454545858e+00
2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,9.090909090909091717e+00,6.818181818181817455e+00,4.545454545454545858e+00
2.500000000000000000e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01
3.863636363636363313e+01,3.636363636363636687e+01,3.409090909090908639e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01
2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.363636363636363491e+01,6.818181818181817455e+00,4.545454545454545858e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.363636363636363491e+01,9.090909090909091717e+00,9.090909090909091717e+00
2.954545454545454675e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,6.818181818181817455e+00,2.272727272727272929e+00,2.272727272727272929e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,6.818181818181817455e+00,6.818181818181817455e+00
2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01
2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,4.545454545454545858e+00
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01
2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01
3.636363636363636687e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01
2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01
2.954545454545454675e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01
2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00
2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00,9.090909090909091717e+00,4.545454545454545858e+00,4.545454545454545858e+00
2.954545454545454675e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.500000000000000000e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01
3.863636363636363313e+01,3.863636363636363313e+01,3.636363636363636687e+01,3.181818181818181657e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.590909090909090828e+01
3.181818181818181657e+01,2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01,6.818181818181817455e+00
1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.136363636363636331e+01
3.409090909090908639e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01
2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01
3.181818181818181657e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.590909090909090828e+01
2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01
2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.590909090909090828e+01
2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01,9.090909090909091717e+00,6.818181818181817455e+00
3.181818181818181657e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.954545454545454675e+01,2.954545454545454675e+01,2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.136363636363636331e+01
3.181818181818181657e+01,2.500000000000000000e+01,2.272727272727272663e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.818181818181818343e+01,1.363636363636363491e+01,9.090909090909091717e+00,6.818181818181817455e+00
2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.818181818181818343e+01,1.590909090909090828e+01,1.590909090909090828e+01,1.136363636363636331e+01,1.136363636363636331e+01,9.090909090909091717e+00
2.500000000000000000e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.363636363636363491e+01,1.363636363636363491e+01,1.363636363636363491e+01,9.090909090909091717e+00,6.818181818181817455e+00
2.727272727272726982e+01,2.727272727272726982e+01,2.500000000000000000e+01,2.272727272727272663e+01,2.045454545454545681e+01,1.590909090909090828e+01,1.363636363636363491e+01,1.363636363636363491e+01,9.090909090909091717e+00,6.818181818181817455e+00
